,Unnamed: 0,SGA_ID_1,GALAXY,RA_LEDA,DEC_LEDA,MORPHTYPE,PA_LEDA,D25_LEDA,BA_LEDA,Z_LEDA,SB_D25_LEDA,FLUX_G,FLUX_R,FLUX_Z,FLUX_W1,FLUX_W2,FLUX_W3,FLUX_W4,DIST,LUM_W1,LUM_W2,LUM_W3,LUM_W4
110056,224346,7597.0,UGC07744,188.680881,46.9579175,Sc,28.29,0.92469823,0.29512095,0.024449913,24.82448,419.14557,769.96594,1165.3815,1042.067,649.40845,2524.0344,3530.2136,106.6799002361798,2344557265.064264,1502045667.8416882,5256346899.713107,7877827586.3746395
188018,357136,92285.0,SDSSJ161654.11+391931.5,244.2254235,39.3253567,S?,124.27,0.6622165,0.18578045,0.042776592,25.83448,75.69187,112.020004,142.70934,90.694115,54.64145,128.4977,452.4569,189.18328184239675,641718585.3723389,397454781.1970012,799475849.3412502,3193181514.009837
4092,7012,1103104.0,SDSSJ083429.56+264340.7,128.62317450000003,26.727982399999995,E?,164.42,0.3732502,0.4265795,0.088619635,24.80248,65.20286,149.71802,294.16104,239.76115,151.15819,349.6214,926.7657,404.7899227969961,7766729816.904075,5033743333.391948,9994524077.864902,29840835593.463043
29446,61026,459502.0,PGC2467291,197.0224575,54.3603158,E?,24.86,0.40550852,0.4168694,0.08320322,25.03648,55.32127,116.28987,228.68523,352.8312,270.7996,2204.2449,7774.4673,378.6435730445671,10000648454.231438,7890584914.547952,60324227037.83881,221808444743.63373
161859,312495,1119364.0,PGC199378,7.356826499999999,-32.9742052,,99.67,0.9120108,0.20892961,0.05161904,25.32848,234.7681,534.52783,1067.5558,1275.5526,864.61285,3294.689,5464.309,229.75442060596984,13311473280.299145,9275758611.558964,31964437343.380608,56766965258.434906
102639,211405,121743.0,PGC092931,168.3945555,9.492032,Sc,6.37,0.801678,0.34673685,0.029298933,24.768482,272.80832,616.1865,1314.1898,1833.9137,1279.0525,5207.5923,7199.082,128.29976633250564,5968024889.48848,4278978474.123178,15848521647.01889,23292316657.044167
207207,389720,932021.0,PGC1529078,140.96216249999998,17.2831804,E?,10.79,0.39719152,0.34673685,0.09141791,25.095482,57.393463,149.67,330.07074,401.80328,264.55893,649.3328,959.09863,418.3671536485799,13903643974.115547,9411039281.892408,20066163534.93257,32674565405.15019
71111,148005,559717.0,SDSSJ154526.41+473425.4,236.3600625,47.5737054,E?,114.45,0.38370723,0.289068,0.07120492,24.818481,58.45014,125.92684,227.08374,231.26262,143.23077,610.4258,763.2624,321.3594240437595,4721581844.747597,3006203716.625452,11602511555.401512,15448791067.38983
40358,82941,1054563.0,PGC737132,3.165591,-28.8135678,,143.0,0.724436,0.23988329,0.054901645,24.93848,235.17465,526.71436,1039.481,894.316,561.2917,1018.1538,1603.9425,244.94092450227276,10607516258.464184,6844020876.760041,10289656824.339672,18574610660.447033
41606,85490,202374.0,SDSSJ115228.31+225832.2,178.118094,22.9756375,S?,128.73,0.36307806,0.6982324,0.07953669,24.857481,74.147865,127.99521,189.92201,117.84993,72.63116,202.78726,540.31604,361.04516357153466,3037053149.8447666,1924181539.8892963,4698165686.818736,13873874617.510666
4699,8227,1384782.0,PGC1811390,261.31547400000005,27.550621000000003,E,48.03,0.5272299,0.3019952,0.06586156,24.780481,131.08733,300.82898,610.76624,613.97656,410.42938,1188.5161,1668.7571,296.13215316946355,10644442492.770187,7314919823.639302,18734438563.86562,28570727595.707996
147853,288195,194719.0,2MASXJ13281984+1055038,202.082694,10.9178065,E,159.89,1.14025,0.33962527,0.022686027,24.77448,459.08737,1018.3633,1876.7528,1283.2322,709.691,304.01492,306.98193,98.85310143275872,2479053205.7633634,1409450722.8808174,190245958.2531612,452276180.39575607
49829,102605,1259841.0,PGC2409062,170.4460905,52.1984215,S?,139.45,0.42756286,0.29512095,0.0487167,24.764482,77.49885,146.06064,230.73624,173.0414,103.24293,312.86218,416.02435,216.38348923708304,1601763007.1110797,982445709.6451663,2616388919.2312484,3792070420.3611064
61299,126016,926914.0,PGC165881,322.742139,-7.085530900000001,Sbc,160.2,0.7568329,0.45081672,0.027795896,25.200481,641.0869,1459.6432,2803.9004,3094.1882,2266.8555,20372.084,61028.6,121.5821050171007,9042448461.905415,6810251548.343614,57560801257.660576,179466586227.59467
39003,80322,1109914.0,2MASXJ15443949+1331080,236.1645885,13.518923999999998,Sbc,115.28,0.5395106,0.31988952,0.073266014,24.80048,135.66321,256.67212,437.507,354.68405,231.63885,1228.1808,465.4726,331.1372580884251,7688785684.117351,5162112878.614274,25165391104.36252,9730170004.777948
156734,303469,259518.0,PGC1012244,13.1778855,-7.837016800000001,,75.5,0.60255957,0.25118864,0.07321865,24.808481,194.04964,479.03885,985.38605,912.9885,586.9846,1183.9773,2335.0637,330.9122707491471,19764737500.466324,13063286474.15246,22273393747.70037,49852003437.88934
140572,276004,1347700.0,SDSSJ133402.60+493314.1,203.5108215,49.553979,S?,131.93,0.38725764,0.35645112,0.063370176,24.857481,55.172127,97.06374,152.03574,117.69069,66.7041,200.2921,560.1648,284.4299716282004,1882317261.9916933,1096738892.8456953,2876649515.990452,8930985507.003584
174611,333747,1188435.0,PGC1886305,207.835365,30.0020913,S?,71.77,0.62950623,0.32359365,0.07837755,25.473482,94.43236,216.99097,415.3859,356.56406,214.50641,100.714195,225.158,355.4985866470748,8908679255.973152,5509548766.055316,1085682208.154358,5151966313.933791
116649,235985,844006.0,PGC125811,180.3469485,-3.6833832,S?,155.52,0.38547838,0.34197944,0.026149422,24.93148,53.72328,99.125496,164.11832,139.13515,88.501144,360.10425,1629.7645,114.24007425700754,358982943.2995763,234739317.77091298,863868463.816703,4222687418.3152905
211045,395923,1276296.0,PGC1478004,14.559543,15.2002883,E?,115.4,0.66069347,0.22594357,0.053334896,24.880482,185.2048,472.73407,1020.7027,1128.2604,688.3072,1324.0175,1395.5402,237.68416197222604,12601139882.041828,7902832908.733285,12660928893.269821,14987044026.781477
45945,94632,391832.0,SDSSJ151711.48+064335.1,229.2977925,6.726486099999999,S?,100.82,0.37931496,0.3191538,0.045714956,24.784481,61.168102,88.32358,109.31513,72.32794,38.368725,73.624306,22.452578,202.61041185868592,586988529.5486476,320111212.5680646,499287200.69500357,149271065.74726477
19050,39791,826651.0,PGC1082299,226.0605375,-2.8115643,,65.14,0.3775722,0.3548134,0.06888498,25.15348,37.272285,74.71297,126.77784,110.970665,66.862434,239.5265,709.71765,310.3848366085606,2113533720.3489108,1309131204.3460343,4186229512.983496,13517570186.325611
9923,19020,766598.0,PGC310879,43.024122,-65.7105231,,119.0,0.42657954,0.2818383,0.07187406,25.18848,356.6109,907.7612,1847.5992,1614.1174,1018.56,1284.3767,1172.7075,324.53096839864054,33608366968.056557,21802129169.75798,21187366364.047737,22660583958.73279
43778,90089,1109427.0,SDSSJ150651.25+125441.2,226.713642,12.9114532,Sd,100.11,0.6839116,0.57411647,0.021772396,24.81848,222.77422,336.27826,445.5479,233.10059,132.50824,197.32884,160.3973,94.80701672741905,414213581.42541337,242060456.23397478,281987620.84088427,263220431.12066633
164979,317719,233657.0,2MASXJ14104513+5755425,212.688069,57.9286303,S?,14.12,0.46773514,0.3689776,0.074091256,24.97948,87.90043,210.90039,416.3794,434.4877,300.78986,1249.6442,2454.4353,335.059508351564,9643204576.328938,6862890748.759903,25957230639.26782,54409879508.12467
95418,198414,307181.0,SDSSJ131751.89+311815.4,199.46613,31.3043478,S?,164.85,0.40926066,0.35237086,0.045555513,25.15848,55.205368,99.56489,153.15796,90.39327,47.669033,89.03567,15.745537,201.8804208107504,728323796.7972671,394843274.30007994,595733047.5566998,85068959.07641241
76314,160220,360273.0,SDSSJ115619.91+272616.2,179.08299000000002,27.4378634,S?,144.98,0.40364543,0.33189446,0.020860098,24.811481,67.545006,102.17604,134.1183,82.793076,50.47658,157.08261,14.385994,90.77223694635308,134865260.13486364,84527105.63751101,232224107.6515363,15693755.94294738
106039,217192,369037.0,PGC3133303,134.33596049999997,52.3911684,E?,46.48,0.4508167,0.33573762,0.09903517,25.025482,73.42036,169.3914,350.0206,367.90073,289.69302,1062.4309,2588.2112,455.5637775889359,15094857607.593147,12219020748.646963,40806589814.00217,106285536384.5384
108341,221143,453955.0,PGC1955921,128.70537299999998,31.6186326,S?,2.08,0.3655948,0.38904515,0.07131867,24.768482,63.168404,134.21942,266.32047,340.12323,228.59738,1057.1581,2229.946,321.8983746382729,6967450024.726981,4814030263.710582,20356563258.253273,45692209979.999146
23407,48654,619228.0,SDSSJ133142.19+342444.0,202.9257165,34.412333399999994,,68.16,0.3981072,0.4216965,0.032025486,25.405481,50.356747,66.964516,72.6577,33.31275,16.204058,90.153,716.0465,140.52287503576386,130048257.93618791,65030612.182934426,328170271.96222883,2813536276.2799835
113372,230140,1019738.0,SDSSJ073652.77+281534.1,114.21987,28.259487300000004,S?,36.36,0.4977371,0.24322039,0.06025435,25.549482,54.90023,103.82524,181.69081,173.68312,109.83758,364.18158,972.0377,269.84888179342846,2500338784.629337,1625519565.5926418,4799631516.774482,13975395317.258257
102107,210440,202119.0,SDSSJ105444.11+445053.7,163.68380549999998,44.8482192,E?,15.77,0.34833732,0.36140987,0.082919024,24.977482,42.0959,93.51068,172.44774,184.3836,124.63896,526.70026,1764.9435,377.276588350733,5188502167.19613,3605566657.222883,13865530931.511244,49818432158.869316
203512,382723,103535.0,2MASXJ15442009+4456369,236.083575,44.9435625,Sc,79.56,0.5407543,0.3191538,0.036816802,24.951483,108.56043,193.18408,296.44565,212.75748,131.52104,418.0384,275.0684,162.1177186087219,1105467056.1159678,702515970.2002878,1977509032.900724,1377230433.9529998
209409,393245,649667.0,2MASXJ08240485+3541365,126.020319,35.693371500000005,SBd,27.99,0.43052664,0.31188896,0.0762721,25.05348,73.48296,181.27614,382.33344,574.1233,415.43613,2581.526,5967.559,345.44478493750785,13544483666.614626,10075382562.03063,58203928516.48002,141287763601.52222
3220,5549,434702.0,PGC407369,83.86688850000002,-55.6416284,Sc,4.67,1.2022645,0.15848932,0.057969097,24.95848,251.50151,660.43555,1511.3574,2330.1724,1610.5697,5562.934,7346.13,259.1929697681051,30948135482.087967,21990036988.11253,68316812446.41036,96644311027.88197
59734,122487,871874.0,PGC1042003,155.539365,-5.6552096,,0.33,0.56234133,0.22387213,0.08943053,25.013481,97.31171,215.5833,439.29556,579.46655,402.40652,2037.9932,2631.8403,408.719540029882,19137234254.385536,13662048118.633244,63665213676.54829,86593268752.88588
83678,177467,553619.0,PGC1671574,241.3844685,22.5255217,S?,34.83,0.36307806,0.4265795,0.04199438,24.82948,57.806305,132.20987,251.91423,192.05734,114.41415,327.92334,2518.7822,185.61810689304232,1308192297.1674924,801162137.42567,2006466608.144389,17238167414.67462
153266,297258,190090.0,SDSSJ102706.55+083834.7,156.77733450000002,8.6429574,S?,160.36,0.4655861,0.56234133,0.029012404,25.050482,85.0904,129.23248,166.23976,73.36789,36.531036,40.685135,275.14835,127.0180341277495,234011285.8401884,119782331.57071754,91604178.03113711,871915853.0181108
207246,389784,12160.0,PGC3285275,166.59830399999998,1.3642595,,32.69,0.3775722,0.28707805,0.071591854,25.303482,37.410347,84.71565,162.29242,206.98503,136.28804,560.8581,441.66995,323.1930523843282,4274280005.9260464,2893222130.4268694,10800306753.011362,8952777033.91037
126601,252655,1085662.0,SDSSJ141647.08+092114.6,214.196127,9.3540853,S?,52.02,0.5046613,0.25351286,0.08318521,25.28248,73.39979,106.46513,141.43121,131.57707,84.01421,558.86536,1319.7246,378.5569302974571,3727714248.79493,2446893969.2712555,15099093886.238432,37515183059.884125
38110,78316,28784.0,PGC1517291,166.9669095,16.799630399999998,,73.95,0.4017908,0.36307806,0.08614593,25.546482,36.636406,94.12476,197.05466,225.45644,154.71054,532.52356,1895.111,392.826765874262,6878041439.264024,4852013995.6211815,15010122141.273182,57943649400.437416
84703,179065,299842.0,PGC1091307,217.08753450000003,-2.4629792,S?,11.21,0.57279605,0.24717242,0.05706147,24.775482,131.95801,293.41055,557.5394,534.7015,331.59637,821.2651,1104.8168,254.96982022371776,6872091888.386777,4381141934.914812,9372505330.575191,13925260454.377026
151196,293896,548775.0,SDSSJ225856.61+151230.2,344.735928,15.2083937,S?,116.96,0.4226686,0.40926066,0.088155985,25.06148,66.85395,111.72397,170.01117,126.19474,73.10811,388.82053,526.3841,402.54484241223514,4042683914.526495,2407654080.7263584,11703033685.474138,16780374175.432262
166844,321087,381010.0,UGC10174,241.180845,23.3331159,Sab,90.91,1.1776059,0.19860949,0.03260589,25.45548,354.10043,911.6381,2151.442,2359.515,1552.0947,3172.7456,2465.293,143.13097996067222,9556305655.175295,6462276042.1482525,11222276968.491667,9513284085.700472
83185,176648,1392813.0,PGC756834,8.994792,-27.3142222,,131.0,0.4365158,0.27542287,0.069412015,24.87848,68.42114,135.84453,251.244,267.8611,177.24733,925.4708,1363.2921,312.87509492974533,5183840575.8788185,3526319758.747727,16927126126.599888,26321684888.886955
2847,4906,921675.0,PGC3091023,236.970783,12.512130699999998,Sbc,55.36,0.67608297,0.35974935,0.017974434,24.84148,259.00363,481.29227,770.605,586.83685,364.0582,1429.5945,3322.2732,78.04553810344683,706664925.0314709,450678641.056533,1594071991.0539832,3995983095.4991517
124701,249316,1079893.0,PGC1171560,1.0136235,0.6456405,E,18.82,0.44463128,0.2818383,0.08353746,25.09848,66.88871,131.34929,236.9432,284.77005,195.80333,996.919,1757.5438,380.25189589920353,8140237717.152283,5753907152.863305,26949808379.7163,50224509521.81539
153981,298631,824440.0,SDSSJ135650.87+395615.9,209.2119765,39.9377889,Sm,40.11,1.0069317,0.31117162,0.0072573535,25.395481,267.5159,487.8158,669.94794,390.89142,199.07167,328.2766,87.27284,31.255794214042858,75494830.70666301,39524877.94300204,50892261.16701241,12557210.081398893
50165,103262,493520.0,PGC142116,63.5862495,-50.86975,Sc,166.98,0.7014553,0.29376495,0.06696299,24.83848,215.96754,447.54788,814.362,771.6586,513.05853,2685.9426,4052.1863,301.3178673300903,13850803579.78817,9467093847.940971,45580611239.63136,72590089608.94815
137416,271042,362861.0,PGC3129205,251.868705,38.9257791,S?,6.59,0.33651158,0.379315,0.062276747,24.825481,47.3852,110.29997,203.17085,242.74341,167.10501,1139.7454,3092.7168,279.30620542546694,3743765327.6309824,2649418960.709703,16825311249.1522,47918589870.8276
179480,342137,541051.0,PGC3090237,210.00615750000003,18.6179771,S0-a,49.78,0.92257136,0.5956622,0.06150955,24.844482,427.6239,1022.29065,1945.8868,1752.3782,1024.889,648.1092,1956.3636,275.71557661097756,26336038385.701847,15834320699.42901,5489872056.507366,28119906313.88735
8028,15278,1378736.0,SDSSJ075201.93+414857.3,118.0080795,41.8159024,S?,44.45,0.42756286,0.30831882,0.077772796,25.065481,65.04005,127.19055,242.5338,208.3772,129.80359,433.63678,1224.4723,352.60803926565416,5121941543.052919,3279979455.5774755,9751866685.93407,30074001313.885254
106491,217888,560726.0,SDSSJ085822.19+343705.3,134.5925115,34.618151399999995,S?,41.29,0.38904512,0.35318318,0.057496108,24.874481,53.66058,100.99072,164.2067,206.66826,139.14255,924.9432,1580.572,256.9915312099706,2698431556.745082,1867658988.116798,11539749467.712294,20669000635.595623
7276,13595,1098306.0,SDSSJ132901.48+580417.7,202.2561075,58.07155110000001,E?,117.36,0.66988456,0.5688529,0.030019099,24.79648,193.43517,318.6049,388.71225,238.13629,134.62064,270.68765,483.05856,131.523621434802,814391252.5134374,473281106.61307055,788551340.9244549,1619226150.6000834
92078,192360,1205202.0,SDSSJ131525.10+623451.6,198.8546535,62.58101260000001,E?,125.7,0.38018936,0.3459394,0.08009641,25.03148,52.547916,144.09596,327.5594,378.60883,250.50044,490.24857,829.3206,363.72639549730235,9902397963.960512,6735318393.772925,11140166721.479073,21307085648.903435
27092,56209,784734.0,PGC088070,48.5394165,-40.4460833,,11.5,0.69984204,0.24660395,0.06367071,24.883482,230.94415,505.4965,928.8133,803.4917,527.85535,1647.1937,2076.7495,285.83956051529333,12978546749.662117,8765154962.52175,24312056589.23162,33089730924.469387
112889,229351,371534.0,2MASXJ11155390+4048585,168.974604,40.8161538,S?,68.42,0.8994976,0.45081672,0.07799962,25.273481,183.64165,424.5245,742.3514,672.76624,397.37402,568.61584,1365.8137,353.6919304889492,16638512333.878685,10102986502.98226,11304904915.420204,33109486879.06228
49075,100927,577078.0,PGC1395576,176.55939600000002,11.5677731,S?,40.22,0.3411929,0.33884415,0.09106567,24.790482,51.96958,113.97092,226.70354,360.79224,266.87534,1474.5582,2930.632,416.6554961590152,12382587858.920265,9415918173.560698,48187224812.62889,100780990953.33945
140539,275944,596735.0,UGC03544,102.0351195,33.5736839,Sc,156.6,1.0162486,0.2818383,0.024526967,25.16348,664.7555,1514.2078,3155.3997,3051.5837,2164.5957,9332.127,10096.979,107.0222668369911,6909928880.671051,5038776351.561059,19845929242.275658,22667209756.78932
204858,385063,1186540.0,PGC2121094,130.23963299999997,38.2197468,SBd,146.16,0.52966344,0.29512095,0.041079085,25.155481,93.1618,195.87143,359.41702,444.00647,301.2823,1543.1212,1926.0385,181.45129333746877,2890077140.010026,2016014977.5164049,9495592536.617971,12482240493.508335
20354,42441,1329517.0,PGC590169,87.491772,-40.102947,,139.75,0.68233865,0.3069022,0.063887194,25.10848,191.24266,522.65173,1169.0858,1198.4285,744.7487,897.9751,1362.7954,286.8552779038854,19495654441.18684,12454762308.775867,11393733786.401207,21224411456.83893
24745,51610,375435.0,SDSSJ121722.10+263727.2,184.342086,26.6243039,S?,154.44,0.4365158,0.5571857,0.023625344,24.850481,83.32071,131.88426,178.68582,94.70916,51.601017,69.94109,74.16595,103.01857683733581,198711534.32010716,111298510.72719899,114003270.14424738,145325193.25763735
146301,285714,370838.0,PGC1925220,244.49755950000005,30.9535344,S?,66.06,0.42072663,0.39810717,0.053346235,25.060482,60.092983,137.05411,278.06918,424.07184,307.66827,2160.994,1876.1118,237.736625973254,4738398958.305033,3534067979.2811522,23175991643.33734,20877279473.072803
132145,262268,645879.0,PGC2612164,141.0540765,61.1134064,S?,70.4,0.41783038,0.32359365,0.07835054,24.87548,76.74726,158.1191,298.10678,293.52332,192.64859,635.734,1052.6002,355.3694391975268,7328291985.979091,4944541070.772096,14568757091.017353,26090689204.780533
203314,382382,284421.0,PGC1933311,241.52361450000004,31.1362834,S?,167.04,0.68706846,0.34673685,0.053909626,24.83548,222.37144,523.92633,1037.8403,1233.4174,848.30133,4082.729,5087.66,240.34437310813678,14085685543.381313,9959053510.22399,43971961412.84121,57807869333.79896
121043,243514,638496.0,PGC1179110,132.4730475,0.9194069,E,101.79,0.610942,0.30902955,0.058215935,24.811481,184.18625,434.09082,875.08514,788.7777,485.64172,646.8152,971.1018,260.34238470767946,10569255123.726173,6689686191.9868555,6917621447.075557,12509128852.337654
88465,185906,39793.0,PGC2252682,161.373846,44.8173074,S?,133.76,0.57411647,0.38018942,0.09906753,24.79548,155.90128,366.8223,739.23755,855.0036,619.3643,2916.5166,4707.493,455.7225366573171,35104998234.482765,26142503890.097286,113102788008.80316,192998899933.3744
44577,91798,871112.0,PGC1810591,239.160819,27.5217601,,5.02,0.3427678,0.42461956,0.08927509,25.39148,29.395678,71.30755,140.42352,132.22801,97.58763,73.90302,840.06335,407.9659673606179,4350822173.636619,3300978093.259042,1721976483.137186,27640456086.82871
52928,108528,1086428.0,SDSSJ210610.76+103335.6,316.54483500000003,10.5599144,E?,167.97,0.36057863,0.29853827,0.07082,25.141481,36.745193,86.556946,177.49435,183.89197,118.802414,473.83038,590.05774,319.53625208190505,3711957876.8993635,2465275951.5594864,8890342536.011045,11801833621.172077
57577,118059,27878.0,2MASXJ14320622+4350382,218.025858,43.8439723,S?,75.26,0.48194784,0.4295364,0.095053755,24.857481,94.3167,268.90662,600.7175,662.4676,418.92188,411.4302,485.7202,436.0784614871981,24905422652.46622,16190576665.943367,11390823915.270016,16960160096.50164
124773,249449,296528.0,PGC1382842,174.976002,10.6707257,S?,141.62,0.38904512,0.30902955,0.07993896,24.89848,64.26087,124.66861,214.86624,201.05032,128.08856,659.5641,143.4703,362.97196869549333,5236618584.189,3429703030.7917695,16194324101.281744,3462487992.2969036
212044,397600,907529.0,SDSSJ085811.71+354632.0,134.54880599999998,35.7755626,S?,85.53,0.374973,0.31045595,0.0878024,25.192482,41.317657,85.49035,162.82074,240.37971,165.82407,804.4529,1723.0737,400.8335878647326,7635298478.082685,5414717241.168048,24111590095.542046,54786769537.56111
147535,287673,1283785.0,PGC1681347,24.772626,23.095021300000003,,27.75,0.38904512,0.33113113,0.099666946,25.096481,48.782,136.38106,322.21118,424.52075,277.2039,542.01996,656.313,458.6644148104001,17655865703.542305,11851939613.490026,19546371821.30733,26507003349.674725
68310,141593,280550.0,PGC3105067,59.3947545,-6.0897573,S?,71.45,0.5807644,0.24322039,0.071260296,25.71748,73.753075,141.40273,240.33098,207.61398,154.90302,2406.2695,11263.787,321.6217871128633,4245682518.7802353,3256497930.0955043,48085981441.16955,232224020023.67532
28624,59409,371196.0,SDSSJ213037.21+103053.7,322.65504,10.5148822,,44.63,0.3427678,0.40644333,0.08920504,25.012482,45.676167,89.477295,153.3995,122.71539,73.63785,240.19461,129.91273,407.6264126843472,4031100871.627919,2486713395.269488,7180946106.376247,4069179639.4406395
